order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
5047,Ca-New-2016-158694,10-Nov-16,13-Nov-16,Second Class,AI-10855,OFF-BI-10004656,5.184,3,0.2,1.8144
5055,Ca-New-2015-141243,03-Jan-15,08-Jan-15,Second Class,AH-10465,OFF-AR-10001246,7.056,3,0.2,0.7938
5105,Ca-New-2015-167374,26-Mar-15,30-Mar-15,Second Class,GM-14500,TEC-AC-10004633,16.776,3,0.2,5.0328
5114,Ca-New-2016-147970,31-Jan-16,02-Feb-16,Second Class,AB-10150,OFF-PA-10003936,15.552,3,0.2,5.4432
5246,Ca-New-2016-156265,02-Aug-16,04-Aug-16,Second Class,BF-11020,TEC-PH-10001918,333.576,3,0.2,33.3576
5672,Ca-New-2015-141012,09-Jun-15,11-Jun-15,Second Class,TG-21640,TEC-PH-10004522,140.376,3,0.2,8.7735
5807,Ca-New-2016-149783,04-Sep-16,07-Sep-16,Second Class,DL-13315,OFF-PA-10002195,12.192,3,0.2,4.1148
5960,Ca-New-2016-127138,12-Mar-16,15-Mar-16,Second Class,DK-13225,FUR-CH-10003746,770.352,3,0.2,77.0352
6053,Ca-New-2016-124016,23-Sep-16,26-Sep-16,Second Class,JS-15940,OFF-PA-10002586,11.952,3,0.2,4.0338
6171,Ca-New-2016-141523,19-Dec-16,24-Dec-16,Second Class,MH-17440,OFF-BI-10000948,34.248,3,0.2,11.5587
6280,US-2016-139087,17-Jul-16,22-Jul-16,Second Class,DK-13375,OFF-BI-10000042,12.816,3,0.2,4.1652
6308,Ca-New-2016-163328,04-Nov-16,06-Nov-16,Second Class,TP-21565,OFF-PA-10004353,47.952,3,0.2,16.7832
6309,Ca-New-2016-163328,04-Nov-16,06-Nov-16,Second Class,TP-21565,FUR-CH-10000229,650.352,3,0.2,-97.5528
6453,US-2015-110261,19-Dec-15,23-Dec-15,Second Class,PR-18880,TEC-PH-10001750,158.376,3,0.2,13.8579
6474,Ca-New-2016-113292,18-Mar-16,20-Mar-16,Second Class,DB-13060,OFF-AP-10003590,871.8,3,0.2,87.18
6872,Ca-New-2016-145009,05-Dec-16,08-Dec-16,Second Class,RF-19345,OFF-LA-10004853,11.952,3,0.2,3.8844
7062,Ca-New-2015-132633,03-Feb-15,05-Feb-15,Second Class,KH-16630,OFF-BI-10002432,12.144,3,0.2,4.0986
7063,Ca-New-2016-157742,29-Dec-16,31-Dec-16,Second Class,KL-16645,OFF-EN-10002592,27.792,3,0.2,10.422
7819,Ca-New-2016-138478,21-Oct-16,26-Oct-16,Second Class,DP-13390,OFF-BI-10001120,4535.976,3,0.2,1644.2913
7864,Ca-New-2015-143364,14-Jul-15,19-Jul-15,Second Class,TG-21310,OFF-ST-10002743,272.736,3,0.2,-64.7748
8441,Ca-New-2016-158302,08-Dec-16,12-Dec-16,Second Class,JB-16045,OFF-PA-10002615,10.584,3,0.2,3.4398
8503,Ca-New-2015-102316,01-Mar-15,03-Mar-15,Second Class,DH-13075,FUR-CH-10003396,184.752,3,0.2,-20.7846
8558,Ca-New-2016-132829,23-Dec-16,26-Dec-16,Second Class,LA-16780,TEC-PH-10004539,453.576,3,0.2,39.6879
8560,Ca-New-2016-132829,23-Dec-16,26-Dec-16,Second Class,LA-16780,TEC-PH-10004345,287.88,3,0.2,35.985
8561,Ca-New-2016-132829,23-Dec-16,26-Dec-16,Second Class,LA-16780,TEC-PH-10004912,131.88,3,0.2,14.8365
8671,US-2014-159611,27-Dec-14,01-Jan-15,Second Class,KB-16315,FUR-FU-10004904,182.352,3,0.2,-18.2352
8720,Ca-New-2016-120824,12-Jun-16,16-Jun-16,Second Class,AW-10930,OFF-PA-10000232,15.552,3,0.2,5.6376
8780,Ca-New-2015-165813,20-Mar-15,22-Mar-15,Second Class,BM-11785,OFF-ST-10004258,29.304,3,0.2,2.5641
9019,Ca-New-2016-161361,26-Mar-16,28-Mar-16,Second Class,MV-17485,OFF-BI-10002215,17.04,3,0.2,5.538
9069,Ca-New-2016-106278,02-Sep-16,05-Sep-16,Second Class,BM-11140,FUR-CH-10003061,215.976,3,0.2,-2.6997
9092,Ca-New-2015-162950,28-Jun-15,03-Jul-15,Second Class,DW-13585,OFF-PA-10003177,15.552,3,0.2,5.4432
9299,US-2015-163433,18-Apr-15,22-Apr-15,Second Class,MP-17965,OFF-AR-10003373,74.352,3,0.2,6.5058
9303,US-2015-163433,18-Apr-15,22-Apr-15,Second Class,MP-17965,OFF-AR-10003481,7.872,3,0.2,0.8856
9304,US-2015-163433,18-Apr-15,22-Apr-15,Second Class,MP-17965,OFF-PA-10003936,15.552,3,0.2,5.4432
9518,Ca-New-2015-123939,24-Aug-15,26-Aug-15,Second Class,MS-17710,OFF-LA-10003190,6.912,3,0.2,2.5056
9519,Ca-New-2015-123939,24-Aug-15,26-Aug-15,Second Class,MS-17710,OFF-ST-10003208,435.504,3,0.2,48.9942
9550,Ca-New-2016-131744,18-Jun-16,20-Jun-16,Second Class,SC-20770,OFF-AP-10001394,453.6,3,0.2,90.72
9955,Ca-New-2015-141593,14-Dec-15,16-Dec-15,Second Class,DB-12970,OFF-BI-10000948,34.248,3,0.2,11.5587
35,Ca-New-2017-107727,19-Oct-17,23-Oct-17,Second Class,MA-17560,OFF-PA-10000249,29.472,3,0.2,9.9468
634,Ca-New-2017-144694,24-Sep-17,26-Sep-17,Second Class,BD-11605,TEC-AC-10002857,17.88,3,0.2,2.4585
635,Ca-New-2017-144694,24-Sep-17,26-Sep-17,Second Class,BD-11605,OFF-LA-10003930,235.944,3,0.2,85.5297
666,Ca-New-2017-132682,08-Jun-17,10-Jun-17,Second Class,TH-21235,OFF-SU-10004231,23.76,3,0.2,2.079
667,Ca-New-2017-132682,08-Jun-17,10-Jun-17,Second Class,TH-21235,OFF-PA-10000474,85.056,3,0.2,28.7064
668,Ca-New-2017-132682,08-Jun-17,10-Jun-17,Second Class,TH-21235,TEC-PH-10004042,381.576,3,0.2,28.6182
880,Ca-New-2017-111689,30-Nov-17,02-Dec-17,Second Class,HP-14815,OFF-BI-10003984,68.472,3,0.2,23.1093
959,Ca-New-2017-102414,15-May-17,18-May-17,Second Class,JA-15970,OFF-PA-10002333,15.552,3,0.2,5.6376
976,US-2017-103247,05-Oct-17,08-Oct-17,Second Class,PO-19195,OFF-BI-10004492,75.792,3,0.2,25.5798
1191,Ca-New-2017-117212,26-Feb-17,28-Feb-17,Second Class,BT-11530,FUR-CH-10003973,892.224,3,0.2,89.2224
1263,Ca-New-2017-105053,07-Jul-17,09-Jul-17,Second Class,CS-12355,OFF-BI-10001634,17.472,3,0.2,6.3336
1737,Ca-New-2017-101483,29-Jul-17,01-Aug-17,Second Class,AG-10675,OFF-AR-10002833,4.368,3,0.2,0.3822
1931,US-2017-101539,16-Mar-17,18-Mar-17,Second Class,VM-21685,TEC-PH-10004165,659.976,3,0.2,49.4982
2169,Ca-New-2017-117870,27-Jan-17,30-Jan-17,Second Class,JH-15820,OFF-AR-10004078,14.016,3,0.2,1.752
2170,Ca-New-2017-117870,27-Jan-17,30-Jan-17,Second Class,JH-15820,TEC-AC-10000927,71.976,3,0.2,-8.997
2453,Ca-New-2017-140949,17-Mar-17,22-Mar-17,Second Class,DB-13405,OFF-BI-10000605,9.144,3,0.2,3.0861
2478,Ca-New-2017-102750,04-Sep-17,08-Sep-17,Second Class,GM-14695,FUR-TA-10000198,1322.352,3,0.2,-99.1764
2652,Ca-New-2017-112515,17-Sep-17,21-Sep-17,Second Class,AS-10225,OFF-BI-10000829,10.776,3,0.2,3.5022
2653,Ca-New-2017-112515,17-Sep-17,21-Sep-17,Second Class,AS-10225,OFF-BI-10003712,11.784,3,0.2,4.2717
2969,Ca-New-2017-167941,06-Nov-17,09-Nov-17,Second Class,JF-15565,OFF-AP-10002118,499.584,3,0.2,43.7136
3147,Ca-New-2017-131828,11-Feb-17,13-Feb-17,Second Class,CS-11845,TEC-PH-10002923,88.776,3,0.2,7.7679
3253,Ca-New-2017-110373,27-Oct-17,30-Oct-17,Second Class,MA-17560,OFF-AR-10003045,7.056,3,0.2,2.205
3752,Ca-New-2017-161956,27-Aug-17,29-Aug-17,Second Class,DR-12880,FUR-CH-10004886,230.28,3,0.2,23.028
3779,US-2017-148768,30-Nov-17,02-Dec-17,Second Class,PN-18775,TEC-PH-10002564,71.976,3,0.2,8.997
3783,Ca-New-2017-165204,13-Nov-17,16-Nov-17,Second Class,MN-17935,OFF-PA-10003424,8.904,3,0.2,3.339
3858,US-2017-105389,23-Oct-17,28-Oct-17,Second Class,DM-13015,OFF-AR-10000634,10.272,3,0.2,0.8988
4126,Ca-New-2017-123239,27-Jul-17,31-Jul-17,Second Class,MG-18145,FUR-FU-10001602,91.032,3,0.2,-2.2758
4523,Ca-New-2017-105445,20-Feb-17,25-Feb-17,Second Class,BP-11095,OFF-FA-10001229,9.432,3,0.2,3.0654
5347,Ca-New-2017-108539,21-Mar-17,23-Mar-17,Second Class,SC-20725,OFF-BI-10003981,10.896,3,0.2,3.9498
5388,Ca-New-2017-164707,18-Feb-17,21-Feb-17,Second Class,CV-12805,TEC-PH-10001924,167.976,3,0.2,10.4985
5391,Ca-New-2017-163874,10-Nov-17,12-Nov-17,Second Class,NC-18535,OFF-BI-10000088,26.352,3,0.2,9.5526
5488,Ca-New-2017-134495,01-Apr-17,04-Apr-17,Second Class,BF-11020,TEC-PH-10004897,23.976,3,0.2,-5.6943
5489,Ca-New-2017-134495,01-Apr-17,04-Apr-17,Second Class,BF-11020,OFF-LA-10000262,6.264,3,0.2,2.0358
5490,Ca-New-2017-134495,01-Apr-17,04-Apr-17,Second Class,BF-11020,OFF-AP-10002222,20.808,3,0.2,1.8207
5491,Ca-New-2017-134495,01-Apr-17,04-Apr-17,Second Class,BF-11020,FUR-CH-10003774,218.352,3,0.2,-19.1058
5707,Ca-New-2017-136000,22-Sep-17,25-Sep-17,Second Class,SC-20440,OFF-BI-10004828,40.176,3,0.2,14.5638
6044,Ca-New-2017-145702,19-May-17,24-May-17,Second Class,AH-10075,FUR-CH-10001482,314.352,3,0.2,-35.3646
6304,Ca-New-2017-162712,18-Jun-17,20-Jun-17,Second Class,NK-18490,OFF-PA-10000167,74.352,3,0.2,23.235
6496,Ca-New-2017-111262,28-Oct-17,01-Nov-17,Second Class,KH-16510,OFF-PA-10001937,15.552,3,0.2,5.4432
6712,Ca-New-2017-163069,18-Aug-17,21-Aug-17,Second Class,PJ-19015,OFF-AR-10001419,9.912,3,0.2,1.239
6784,Ca-New-2017-121293,25-Jul-17,28-Jul-17,Second Class,JC-15775,OFF-SU-10004884,37.752,3,0.2,4.2471
6936,Ca-New-2017-137365,30-Nov-17,03-Dec-17,Second Class,BP-11095,TEC-AC-10001767,95.976,3,0.2,-10.7973
7106,Ca-New-2017-128944,19-Jun-17,21-Jun-17,Second Class,KH-16330,FUR-FU-10004909,38.784,3,0.2,7.272
7392,Ca-New-2017-160031,04-Dec-17,07-Dec-17,Second Class,LT-16765,OFF-PA-10000241,74.352,3,0.2,23.235
7450,Ca-New-2017-105669,17-Sep-17,22-Sep-17,Second Class,SJ-20125,OFF-AR-10000390,9.912,3,0.2,3.2214
7712,Ca-New-2017-139353,28-Oct-17,30-Oct-17,Second Class,JM-15250,FUR-FU-10001876,77.952,3,0.2,15.5904
7714,Ca-New-2017-139353,28-Oct-17,30-Oct-17,Second Class,JM-15250,OFF-PA-10000300,47.952,3,0.2,16.1838
7886,Ca-New-2017-118017,03-Dec-17,06-Dec-17,Second Class,LC-16870,FUR-FU-10004351,23.376,3,0.2,7.0128
7985,Ca-New-2017-152499,22-Jan-17,25-Jan-17,Second Class,EH-13765,OFF-AR-10003481,7.872,3,0.2,0.8856
8048,Ca-New-2017-130834,03-Nov-17,06-Nov-17,Second Class,JM-16195,OFF-PA-10003673,16.272,3,0.2,5.2884
8364,Ca-New-2017-147207,02-Jan-17,04-Jan-17,Second Class,TS-21655,OFF-ST-10002615,372.144,3,0.2,27.9108
8825,Ca-New-2017-117156,21-Mar-17,23-Mar-17,Second Class,TB-21055,OFF-EN-10003845,8.856,3,0.2,2.8782
9175,Ca-New-2017-119424,12-Jun-17,14-Jun-17,Second Class,SB-20185,TEC-PH-10002564,71.976,3,0.2,8.997
375,US-2014-119137,23-Jul-14,27-Jul-14,Standard Class,AG-10900,OFF-AR-10000658,9.24,1,0.2,0.924
545,Ca-New-2014-103849,11-May-14,16-May-14,Standard Class,PG-18895,TEC-PH-10002597,100.792,1,0.2,6.2995
603,Ca-New-2014-149958,15-Mar-14,19-Mar-14,Standard Class,AS-10240,OFF-ST-10001490,142.776,1,0.2,17.847
707,Ca-New-2014-138527,12-Sep-14,17-Sep-14,Standard Class,BN-11470,TEC-AC-10002399,15.216,1,0.2,2.2824
1679,Ca-New-2014-122882,07-Sep-14,13-Sep-14,Standard Class,SB-20290,OFF-ST-10002344,64.784,1,0.2,-14.5764
1840,Ca-New-2014-117345,01-Aug-14,05-Aug-14,Standard Class,BF-10975,OFF-AP-10001005,62.92,1,0.2,10.2245
1873,Ca-New-2014-116932,21-Jul-14,25-Jul-14,Standard Class,ME-18010,FUR-TA-10004175,272.848,1,0.2,27.2848
2609,Ca-New-2014-127446,25-Nov-14,30-Nov-14,Standard Class,MC-17590,OFF-LA-10001317,2.52,1,0.2,0.882
2695,Ca-New-2014-143182,15-Oct-14,20-Oct-14,Standard Class,DL-12865,FUR-FU-10004270,15.384,1,0.2,4.0383
2998,Ca-New-2014-138317,21-Jun-14,25-Jun-14,Standard Class,NW-18400,FUR-FU-10000550,3.984,1,0.2,0.6474
3084,Ca-New-2014-100328,28-Jan-14,03-Feb-14,Standard Class,JC-15340,OFF-BI-10000343,3.928,1,0.2,1.3257
3283,US-2014-117170,17-Sep-14,24-Sep-14,Standard Class,KT-16465,OFF-PA-10000682,4.624,1,0.2,1.6762
3301,US-2014-159926,18-Nov-14,22-Nov-14,Standard Class,CS-11950,OFF-ST-10003656,76.792,1,0.2,-16.3183
4578,US-2014-121734,11-Apr-14,16-Apr-14,Standard Class,SE-20110,OFF-BI-10004817,9.584,1,0.2,3.3544
5153,US-2014-121566,30-Jun-14,06-Jul-14,Standard Class,CS-11860,OFF-BI-10004528,2.688,1,0.2,0.84
5343,US-2014-168501,21-Nov-14,27-Nov-14,Standard Class,JK-15325,OFF-EN-10001509,1.632,1,0.2,0.5508
5461,US-2014-107405,21-Mar-14,25-Mar-14,Standard Class,TS-21205,OFF-ST-10002301,16.272,1,0.2,-3.8646
5551,US-2014-159618,12-Nov-14,16-Nov-14,Standard Class,DB-12970,OFF-AR-10003183,2.672,1,0.2,0.334
5703,US-2014-123519,14-Dec-14,21-Dec-14,Standard Class,SS-20875,OFF-AR-10003829,2.624,1,0.2,0.2952
5705,US-2014-123519,14-Dec-14,21-Dec-14,Standard Class,SS-20875,TEC-AC-10003033,263.96,1,0.2,42.8935
5780,Ca-New-2014-105270,11-Nov-14,18-Nov-14,Standard Class,AP-10915,FUR-CH-10000988,112.648,1,0.2,11.2648
6915,Ca-New-2014-142510,22-Dec-14,29-Dec-14,Standard Class,NP-18700,OFF-ST-10000585,132.16,1,0.2,9.912
7005,Ca-New-2014-126333,23-Dec-14,28-Dec-14,Standard Class,ME-18010,OFF-PA-10000223,5.184,1,0.2,1.8144
7021,Ca-New-2014-124737,23-Aug-14,27-Aug-14,Standard Class,AP-10915,OFF-SU-10004661,6.8,1,0.2,0.51
7047,Ca-New-2014-150581,08-Apr-14,12-Apr-14,Standard Class,NM-18445,FUR-TA-10003748,99.592,1,0.2,2.4898
8051,Ca-New-2014-144974,26-Sep-14,30-Sep-14,Standard Class,CM-12715,FUR-FU-10001095,21.184,1,0.2,4.7664
8292,Ca-New-2014-156244,12-Aug-14,16-Aug-14,Standard Class,DH-13675,OFF-LA-10000443,2.952,1,0.2,0.9963
8602,Ca-New-2014-141110,26-Nov-14,01-Dec-14,Standard Class,LS-17200,OFF-BI-10001553,7.312,1,0.2,2.5592
9200,Ca-New-2014-103310,10-May-14,15-May-14,Standard Class,GM-14680,FUR-CH-10002320,256.784,1,0.2,32.098
9460,Ca-New-2014-138240,09-Oct-14,14-Oct-14,Standard Class,SJ-20500,TEC-PH-10002583,15.992,1,0.2,-2.9985
9657,Ca-New-2014-156160,22-Sep-14,29-Sep-14,Standard Class,AS-10090,OFF-BI-10003355,3.984,1,0.2,1.3944
9946,Ca-New-2014-111157,02-Mar-14,06-Mar-14,Standard Class,NH-18610,OFF-PA-10000327,3.424,1,0.2,1.07
71,Ca-New-2016-106075,18-Sep-16,23-Sep-16,Standard Class,HM-14980,OFF-BI-10004654,4.616,1,0.2,1.731
75,US-2015-134026,26-Apr-15,02-May-15,Standard Class,JE-15745,OFF-ST-10004123,72.784,1,0.2,-18.196
388,Ca-New-2015-122756,03-Dec-15,07-Dec-15,Standard Class,DK-13225,FUR-FU-10001935,2.96,1,0.2,0.777
505,US-2016-105578,30-May-16,04-Jun-16,Standard Class,MY-17380,OFF-PA-10000357,32.792,1,0.2,11.8871
520,Ca-New-2015-157812,22-Mar-15,26-Mar-15,Standard Class,DB-13210,TEC-AC-10000171,18.392,1,0.2,5.2877
530,US-2015-138303,03-Sep-15,07-Sep-15,Standard Class,MG-18145,OFF-SU-10002881,666.248,1,0.2,-149.9058
744,US-2016-146710,27-Aug-16,01-Sep-16,Standard Class,SS-20875,OFF-PA-10002615,3.528,1,0.2,1.1466
745,US-2016-146710,27-Aug-16,01-Sep-16,Standard Class,SS-20875,OFF-PA-10004971,4.624,1,0.2,1.6762
817,Ca-New-2016-149370,15-Sep-16,19-Sep-16,Standard Class,DB-13210,OFF-PA-10003651,5.344,1,0.2,1.8704
920,Ca-New-2016-165218,05-Mar-16,11-Mar-16,Standard Class,RW-19630,OFF-ST-10001558,12.992,1,0.2,-0.812
1066,Ca-New-2015-161263,16-Apr-15,21-Apr-15,Standard Class,TS-21160,OFF-FA-10003059,1.448,1,0.2,0.2353
1557,Ca-New-2016-109176,09-May-16,15-May-16,Standard Class,JW-16075,OFF-EN-10003134,9.344,1,0.2,3.504
1824,Ca-New-2016-168956,16-Feb-16,20-Feb-16,Standard Class,EA-14035,OFF-PA-10000809,5.184,1,0.2,1.8144
1827,Ca-New-2016-167507,22-Dec-16,28-Dec-16,Standard Class,SA-20830,FUR-FU-10002878,22.784,1,0.2,4.8416
1876,US-2016-112977,10-Mar-16,16-Mar-16,Standard Class,CJ-12010,FUR-BO-10003272,176.784,1,0.2,-22.098
1894,Ca-New-2016-100083,24-Nov-16,29-Nov-16,Standard Class,CD-11980,OFF-PA-10000241,24.784,1,0.2,7.745
2034,Ca-New-2016-128923,09-Dec-16,13-Dec-16,Standard Class,GB-14530,OFF-AR-10000475,9.328,1,0.2,0.8162
2167,Ca-New-2016-154018,13-Oct-16,19-Oct-16,Standard Class,HA-14920,OFF-AR-10002067,15.872,1,0.2,1.1904
2200,Ca-New-2015-135363,28-Mar-15,02-Apr-15,Standard Class,CK-12205,OFF-PA-10000533,5.232,1,0.2,1.7004
2205,Ca-New-2015-128860,29-Jun-15,05-Jul-15,Standard Class,SC-20725,FUR-FU-10001473,20.104,1,0.2,1.7591
2499,Ca-New-2016-126935,19-May-16,24-May-16,Standard Class,BT-11395,OFF-BI-10004817,9.584,1,0.2,3.3544
2548,US-2015-128090,16-Aug-15,22-Aug-15,Standard Class,JM-15865,OFF-AR-10002255,2.304,1,0.2,0.2592
2669,US-2015-139759,25-Aug-15,30-Aug-15,Standard Class,NL-18310,FUR-CH-10002774,40.784,1,0.2,4.5882
2934,US-2016-169040,06-Dec-16,12-Dec-16,Standard Class,GT-14710,TEC-PH-10002310,156.792,1,0.2,13.7193
3214,Ca-New-2016-132409,26-May-16,01-Jun-16,Standard Class,TH-21235,OFF-AR-10001919,1.504,1,0.2,0.1692
3255,Ca-New-2016-155474,08-Jul-16,14-Jul-16,Standard Class,CC-12220,TEC-PH-10001580,107.984,1,0.2,9.4486
3464,Ca-New-2016-165470,25-Nov-16,30-Nov-16,Standard Class,HJ-14875,OFF-PA-10004675,5.08,1,0.2,1.651
3577,Ca-New-2016-103163,07-Jun-16,11-Jun-16,Standard Class,FM-14290,OFF-BI-10003305,4.784,1,0.2,1.5548
3640,Ca-New-2016-145177,10-Nov-16,14-Nov-16,Standard Class,PP-18955,OFF-PA-10000682,4.624,1,0.2,1.6762
3673,Ca-New-2016-104969,08-Apr-16,14-Apr-16,Standard Class,EH-14125,OFF-EN-10002312,8.872,1,0.2,3.2161
3767,Ca-New-2016-163153,21-Mar-16,25-Mar-16,Standard Class,DM-12955,OFF-AR-10001868,1.344,1,0.2,0.504
3788,Ca-New-2016-169971,04-Sep-16,09-Sep-16,Standard Class,IL-15100,OFF-AR-10002804,3.912,1,0.2,1.0269
3801,Ca-New-2016-156503,14-Oct-16,20-Oct-16,Standard Class,NC-18415,FUR-CH-10003606,102.592,1,0.2,10.2592
3802,Ca-New-2016-156503,14-Oct-16,20-Oct-16,Standard Class,NC-18415,TEC-AC-10002473,22.704,1,0.2,5.9598
3806,Ca-New-2016-156503,14-Oct-16,20-Oct-16,Standard Class,NC-18415,OFF-PA-10002377,39.152,1,0.2,14.682
3811,Ca-New-2015-113628,12-Nov-15,19-Nov-15,Standard Class,AH-10690,TEC-PH-10000441,100.792,1,0.2,10.0792
3910,Ca-New-2015-167010,05-Apr-15,10-Apr-15,Standard Class,VT-21700,FUR-FU-10001037,7.584,1,0.2,2.37
4063,US-2016-122182,10-Mar-16,14-Mar-16,Standard Class,BD-11770,TEC-AC-10002800,39.992,1,0.2,7.4985
4228,Ca-New-2015-154970,05-Jan-15,10-Jan-15,Standard Class,SR-20740,FUR-CH-10003396,61.584,1,0.2,-6.9282
4275,Ca-New-2015-142692,23-Oct-15,28-Oct-15,Standard Class,AG-10495,OFF-BI-10004140,3.592,1,0.2,1.1225
4336,Ca-New-2015-154795,20-Dec-15,24-Dec-15,Standard Class,GZ-14470,OFF-EN-10003068,7.92,1,0.2,2.772
4466,Ca-New-2015-163895,07-Aug-15,11-Aug-15,Standard Class,NS-18640,OFF-BI-10004970,3.304,1,0.2,1.1151
4664,Ca-New-2016-111409,18-Sep-16,22-Sep-16,Standard Class,PO-18850,OFF-LA-10002787,3,1,0.2,1.05
4740,Ca-New-2015-105725,18-Feb-15,24-Feb-15,Standard Class,GT-14755,FUR-TA-10001676,35.544,1,0.2,-0.8886
4863,Ca-New-2016-125164,10-Nov-16,14-Nov-16,Standard Class,SH-19975,OFF-BI-10001191,20.368,1,0.2,7.3834
4933,Ca-New-2015-106978,28-Sep-15,04-Oct-15,Standard Class,ZC-21910,OFF-EN-10004483,12.536,1,0.2,4.2309
4960,Ca-New-2016-166226,18-Nov-16,22-Nov-16,Standard Class,TC-21535,TEC-PH-10003357,61.192,1,0.2,6.1192
4999,Ca-New-2016-129238,31-Jan-16,04-Feb-16,Standard Class,SC-20050,TEC-PH-10004120,109.592,1,0.2,8.2194
5088,Ca-New-2015-109001,05-Mar-15,09-Mar-15,Standard Class,KN-16390,TEC-AC-10001101,10.312,1,0.2,-1.289
5144,Ca-New-2016-111213,01-Apr-16,05-Apr-16,Standard Class,FP-14320,OFF-BI-10004140,3.592,1,0.2,1.1225
5200,Ca-New-2016-103982,03-Mar-16,08-Mar-16,Standard Class,AA-10315,OFF-FA-10001332,2.304,1,0.2,0.7776
5366,Ca-New-2016-107790,20-Nov-16,24-Nov-16,Standard Class,EH-13990,TEC-PH-10004539,151.192,1,0.2,13.2293
5446,Ca-New-2016-128307,25-Jul-16,29-Jul-16,Standard Class,BE-11335,OFF-EN-10003040,20.936,1,0.2,7.0659
5607,Ca-New-2016-134516,20-Sep-16,25-Sep-16,Standard Class,FM-14215,FUR-CH-10002880,98.392,1,0.2,-11.0691
5776,Ca-New-2016-142398,12-Apr-16,16-Apr-16,Standard Class,BP-11290,OFF-BI-10004826,13.208,1,0.2,4.6228
5868,Ca-New-2016-158211,04-Jan-16,08-Jan-16,Standard Class,BP-11185,OFF-AR-10004078,4.672,1,0.2,0.584
5891,Ca-New-2016-146157,21-Nov-16,26-Nov-16,Standard Class,RD-19720,OFF-PA-10001790,38.432,1,0.2,13.4512
6086,US-2016-132577,22-Nov-16,27-Nov-16,Standard Class,JE-15475,OFF-LA-10000262,2.088,1,0.2,0.6786
6348,Ca-New-2015-104486,01-May-15,06-May-15,Standard Class,PO-18850,OFF-BI-10000309,12.176,1,0.2,4.4138
6685,US-2015-129637,17-Dec-15,22-Dec-15,Standard Class,MC-18100,OFF-ST-10003716,180.016,1,0.2,-15.7514
6774,Ca-New-2016-119018,04-Nov-16,08-Nov-16,Standard Class,CW-11905,OFF-BI-10000494,4.176,1,0.2,1.305
6848,Ca-New-2016-162110,18-Jul-16,22-Jul-16,Standard Class,NP-18670,TEC-PH-10001924,55.992,1,0.2,3.4995
7010,Ca-New-2015-154823,21-Aug-15,25-Aug-15,Standard Class,KN-16390,FUR-FU-10000193,25.984,1,0.2,-3.8976
7073,Ca-New-2016-112256,23-Jul-16,28-Jul-16,Standard Class,CK-12205,OFF-PA-10004355,5.184,1,0.2,1.8144
7201,Ca-New-2016-104276,27-Nov-16,03-Dec-16,Standard Class,HF-14995,TEC-PH-10001944,116.76,1,0.2,14.595
7315,Ca-New-2016-121377,28-May-16,02-Jun-16,Standard Class,TN-21040,TEC-PH-10001817,286.4,1,0.2,25.06
7357,Ca-New-2016-114748,09-Oct-16,14-Oct-16,Standard Class,MZ-17335,OFF-AR-10001315,1.408,1,0.2,0.1584
7725,Ca-New-2016-113978,25-Sep-16,29-Sep-16,Standard Class,TS-21505,OFF-AP-10003849,286.256,1,0.2,17.891
7805,Ca-New-2015-102260,22-Sep-15,26-Sep-15,Standard Class,SJ-20125,OFF-ST-10002289,25.424,1,0.2,-4.767
7906,US-2015-118766,15-Oct-15,22-Oct-15,Standard Class,LS-16975,OFF-EN-10001415,4.464,1,0.2,1.674
7980,Ca-New-2015-113040,27-Aug-15,31-Aug-15,Standard Class,CC-12100,OFF-BI-10001249,5.104,1,0.2,1.6588
8208,Ca-New-2015-122266,26-Apr-15,30-Apr-15,Standard Class,SA-20830,OFF-AR-10004757,2.624,1,0.2,0.4264
8215,Ca-New-2015-120845,25-Sep-15,02-Oct-15,Standard Class,ML-17395,OFF-PA-10004665,10.48,1,0.2,3.799
8378,Ca-New-2015-162964,12-Nov-15,18-Nov-15,Standard Class,MF-18250,OFF-ST-10002344,64.784,1,0.2,-14.5764
8400,Ca-New-2015-133837,13-Apr-15,18-Apr-15,Standard Class,TH-21100,OFF-ST-10000344,10.744,1,0.2,0.8058
8644,Ca-New-2015-108259,08-Nov-15,15-Nov-15,Standard Class,NS-18640,OFF-LA-10002945,5.04,1,0.2,1.638
8646,Ca-New-2015-108259,08-Nov-15,15-Nov-15,Standard Class,NS-18640,FUR-FU-10000023,4.712,1,0.2,1.4136
8967,Ca-New-2016-134180,03-Nov-16,07-Nov-16,Standard Class,JP-16135,TEC-AC-10000892,72,1,0.2,14.4
9017,Ca-New-2016-131639,17-Dec-16,23-Dec-16,Standard Class,NS-18640,OFF-BI-10000948,11.416,1,0.2,3.8529
9136,Ca-New-2016-124254,12-Apr-16,17-Apr-16,Standard Class,TB-21175,OFF-ST-10000060,51.984,1,0.2,-5.1984
9238,Ca-New-2016-126732,02-Sep-16,06-Sep-16,Standard Class,LR-16915,OFF-BI-10001553,7.312,1,0.2,2.5592
9249,Ca-New-2016-127761,10-Nov-16,14-Nov-16,Standard Class,SW-20275,OFF-BI-10002557,3.64,1,0.2,1.365
9600,Ca-New-2015-116841,14-Apr-15,18-Apr-15,Standard Class,TP-21130,OFF-AP-10002403,35.208,1,0.2,2.6406
